parent_name,parent_smiles,parent_inchi,metabolite_name,metabolite_smiles,metabolite_inchi,enzymes,fingerprint_similarity,reaction_type
Acenocoumarol,CC(=O)CC(C1=CC=C([N+](=O)[O-])C=C1)C1=C(O)C2=CC=CC=C2OC1=O,VABCILAOYCMVPS-UHFFFAOYSA-N,7-Hydroxy-R-acenocoumarol,CC(=O)CC(C1=CC=C([N+](=O)[O-])C=C1)C1=C(O)C2=CC=C(O)C=C2OC1=O,JTCREUDLEYTCAB-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 2C19",0.99,
Acenocoumarol,CC(=O)CC(C1=CC=C([N+](=O)[O-])C=C1)C1=C(O)C2=CC=CC=C2OC1=O,VABCILAOYCMVPS-UHFFFAOYSA-N,8-Hydroxy-R-acenocoumarol,CC(=O)CC(C1=CC=C([N+](=O)[O-])C=C1)C1=C(O)C2=CC(O)=CC=C2OC1=O,SUHPKJKJROTWOQ-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 2C19",0.97,
Testosterone propionate,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,PDMMFKSKQVNJMI-BLQWBTBKSA-N,Testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,,0.78,
Aminophenazone,CC1=C(N(C)C)C(=O)N(C2=CC=CC=C2)N1C,"InChI=1S/C13H17N3O/c1-10-12(14(2)3)13(17)16(15(10)4)11-8-6-5-7-9-11/h5-9H,1-4H3",N-Desmethylaminopyrine,CNC1=C(C)N(C)N(C2=CC=CC=C2)C1=O,JILCEWWZTBBOFS-UHFFFAOYSA-N,"Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2C18, Cytochrome P450 2C19, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2D6",0.96,
Metamfetamine,CNC(C)CC1=CC=CC=C1,MYWUZJCMWCOHBA-VIFPVBQESA-N,4-Hydroxynorephedrine,CC(N)C(O)C1=CC=C(O)C=C1,JAYBQRKXEFDRER-HZGVNTEJSA-N,,0.46,
Metamfetamine,CNC(C)CC1=CC=CC=C1,MYWUZJCMWCOHBA-VIFPVBQESA-N,Norephedrine,CC(N)C(O)C1=CC=CC=C1,DLNKOYKMWOXYQA-VXNVDRBHSA-N,,0.56,
Metamfetamine,CNC(C)CC1=CC=CC=C1,MYWUZJCMWCOHBA-VIFPVBQESA-N,Dextroamphetamine,CC(N)CC1=CC=CC=C1,KWTSXDURSIMDCE-QMMMGPOBSA-N,Cytochrome P450 2D6,0.84,
Metamfetamine,CNC(C)CC1=CC=CC=C1,MYWUZJCMWCOHBA-VIFPVBQESA-N,4-hydroxyamphetamine,CC(N)CC1=CC=C(O)C=C1,GIKNHHRFLCDOEU-UHFFFAOYSA-N,,0.64,
Metamfetamine,CNC(C)CC1=CC=CC=C1,MYWUZJCMWCOHBA-VIFPVBQESA-N,4-hydroxymethamphetamine,CNC(C)CC1=CC=C(O)C=C1,SBUQZKJEOOQSBV-UHFFFAOYSA-N,,0.77,
Phendimetrazine,CC1C(C2=CC=CC=C2)OCCN1C,MFOCDFTXLCYLKU-CMPLNLGQSA-N,Phenmetrazine,CC1NCCOC1C1=CC=CC=C1,OOBHFESNSZDWIU-UHFFFAOYSA-N,,0.86,
Solifenacin,O=C(OC1CN2CCC1CC2)N1CCC2=CC=CC=C2C1C1=CC=CC=C1,FBOUYBDGKBSUES-VXKWHMMOSA-N,4R-hydroxy solifenacin,O=C(OC1CN2CCC1CC2)N1CC(O)C2=C(C=CC=C2)C1C1=CC=CC=C1,LRNNBJBAUXSVMH-NHNZYLEHSA-N,"Cytochrome P450 3A4, Cytochrome P450 1A1, Cytochrome P450 2D6",0.88,
Hydroxychloroquine,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,Desethylchloroquine,CCNCCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,,Cytochrome P450 3A4,0.94,
Etoricoxib,CC1=NC=C(C2=NC=C(Cl)C=C2C2=CC=C(S(C)(=O)=O)C=C2)C=C1,"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3",Etoricoxib 1'-N'-oxide,CC1=[N+]([O-])C=C(C2=NC=C(Cl)C=C2C2=CC=C(S(C)(=O)=O)C=C2)C=C1,KMLFAHIIJSUUPX-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 1A2",0.89,
Etoricoxib,CC1=NC=C(C2=NC=C(Cl)C=C2C2=CC=C(S(C)(=O)=O)C=C2)C=C1,"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3",6-Hydroxymethyletoricoxib,CS(=O)(=O)C1=CC=C(C2=CC(Cl)=CN=C2C2=CN=C(CO)C=C2)C=C1,SCVWZQQMIZJGJY-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 1A2",0.95,
Genistein,O=C1C(C2=CC=C(O)C=C2)=COC2=CC(O)=CC(O)=C12,TZBJGXHYKVUXJN-UHFFFAOYSA-N,3'-hydroxygenistein,O=C1C(C2=CC=C(O)C(O)=C2)=COC2=C1C(O)=CC(O)=C2,IOYHCQBYQJQBSK-UHFFFAOYSA-N,Cytochrome P450 1A2,0.94,
Roflumilast,O=C(NC1=C(Cl)C=NC=C1Cl)C1=CC(OCC2CC2)=C(OC(F)F)C=C1,MNDBXUUTURYVHR-UHFFFAOYSA-N,Roflumilast N-oxide,O=C(NC1=C(Cl)C=[N+]([O-])C=C1Cl)C1=CC(OCC2CC2)=C(OC(F)F)C=C1,PCGSQNPMMSALEJ-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 1A2",0.93,
Prasterone,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,FMGSKLZLMKYGDP-USOAJAOKSA-N,Dehydroepiandrosterone sulfate,CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O,CZWCKYRVOZZJNM-USOAJAOKSA-N,,0.77,
Prasterone,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,FMGSKLZLMKYGDP-USOAJAOKSA-N,Dehydroepiandrosterone 3-glucuronide,CC12CCC3C(CC=C4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,GLONBVCUAVPJFV-PCDHEYSGSA-N,,0.5,
Camphor,CC12CCC(CC1=O)C2(C)C,DSSYKIVIOFKYAU-XCBNKYQSSA-N,5-Exo-Hydroxycamphor,CC12CC(O)C(CC1=O)C2(C)C,"InChI=1S/C10H16O2/c1-9(2)6-4-8(12)10(9,3)5-7(6)11/h6-7,11H,4-5H2,1-3H3/t6-,7+,10-/m0/s1",Cytochrome P450 2D6,0.62,
Vorinostat,O=C(CCCCCCC(=O)NC1=CC=CC=C1)NO,WAEXFXRVDQXREF-UHFFFAOYSA-N,4-anilino-4-oxobutanoic acid,O=C(O)CCC(O)=NC1=CC=CC=C1,KTFGFGGLCMGYTP-UHFFFAOYSA-N,,0.17,
Cholic Acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,BHQCQFFYRZLCQQ-OELDTZBJSA-N,Cholic acid glucuronide,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,RBLDVEUUCHVWMW-SXYQVCRBSA-N,,0.34,
Fusidic acid,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,IECPWNUMDGFDKC-MZJAQBGESA-N,3-keto fusidic acid,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(C(=O)O)C(=O)CC=C(C)C,LOVQKVDREFGPKC-COCAZOITSA-N,,0.91,
Pregnenolone,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,ORNBQBCIOKFOEO-QGVNFLHTSA-N,17-Hydroxypregnenolone sulfate,CC(=O)C1(O)CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC21C,OMOKWYAQVYBHMG-QUPIPBJSSA-N,,0.64,
Pregnenolone,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,ORNBQBCIOKFOEO-QGVNFLHTSA-N,Pregnenolone sulfate,CC(=O)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,DIJBBUIOWGGQOP-QGVNFLHTSA-N,,0.76,
Stanolone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",11-Oxo-androsterone glucuronide,CC12CC(=O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,QTXWOOLAHRQMGZ-UHFFFAOYSA-N,,0.28,
Stanolone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",3-alpha-Androstanediol glucuronide,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O,GYNWSIBKBBWJJW-YMRFBRODSA-N,,0.3,
Stanolone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",11-beta-Hydroxyandrosterone-3-glucuronide,CC12CC(O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,BRPLOVMHAFXVOQ-HUMIJZDLSA-N,,0.3,
Propanoyl-CoA,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC3=C2N=CN=C3N)C(O)C1OP(=O)(O)O,"InChI=1S/C24H40N7O17P3S/c1-4-15(33)52-8-7-26-14(32)5-6-27-22(36)19(35)24(2,3)10-45-51(42,43)48-50(40,41)44-9-13-18(47-49(37,38)39)17(34)23(46-13)31-12-30-16-20(25)28-11-29-21(16)31/h11-13,17-19,23,34-35H,4-10H2,1-3H3,(H,26,32)(H,27,36)(H,40,41)(H,42,43)(H2,25,28,29)(H2,37,38,39)/t13-,17-,18-,19+,23-/m1/s1",(R)-methylmalonyl-CoA,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC3=C2N=CN=C3N)C(O)C1OP(=O)(O)O,"InChI=1S/C25H40N7O19P3S/c1-12(23(37)38)24(39)55-7-6-27-14(33)4-5-28-21(36)18(35)25(2,3)9-48-54(45,46)51-53(43,44)47-8-13-17(50-52(40,41)42)16(34)22(49-13)32-11-31-15-19(26)29-10-30-20(15)32/h10-13,16-18,22,34-35H,4-9H2,1-3H3,(H,27,33)(H,28,36)(H,37,38)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/t12-,13-,16-,17-,18+,22-/m1/s1",,0.98,
(R)-methylmalonyl-CoA,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC3=C2N=CN=C3N)C(O)C1OP(=O)(O)O,"InChI=1S/C25H40N7O19P3S/c1-12(23(37)38)24(39)55-7-6-27-14(33)4-5-28-21(36)18(35)25(2,3)9-48-54(45,46)51-53(43,44)47-8-13-17(50-52(40,41)42)16(34)22(49-13)32-11-31-15-19(26)29-10-30-20(15)32/h10-13,16-18,22,34-35H,4-9H2,1-3H3,(H,27,33)(H,28,36)(H,37,38)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/t12-,13-,16-,17-,18+,22-/m1/s1",Succinyl-Coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC3=C2N=CN=C3N)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,"InChI=1S/C25H40N7O19P3S/c1-25(2,20(38)23(39)28-6-5-14(33)27-7-8-55-16(36)4-3-15(34)35)10-48-54(45,46)51-53(43,44)47-9-13-19(50-52(40,41)42)18(37)24(49-13)32-12-31-17-21(26)29-11-30-22(17)32/h11-13,18-20,24,37-38H,3-10H2,1-2H3,(H,27,33)(H,28,39)(H,34,35)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/t13-,18-,19-,20+,24-/m1/s1",,0.97,
Phenacetin,CCOC1=CC=C(NC(C)=O)C=C1,"InChI=1S/C10H13NO2/c1-3-13-10-6-4-9(5-7-10)11-8(2)12/h4-7H,3H2,1-2H3,(H,11,12)",Acetaminophen,CC(=O)NC1=CC=C(O)C=C1,RZVAJINKPMORJF-UHFFFAOYSA-N,Cytochrome P450 1A2,0.77,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",5-HETE,CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O,,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9",0.51,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",7-HETE,CCCCCC=CCC=CCC=CC(O)C=CCCCC(=O)O,,"Cytochrome P450 1A2, Cytochrome P450 3A4",0.74,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",10-HETE,CCCCCC=CCC=CC(O)C=CCC=CCCCC(=O)O,,"Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 3A4",0.77,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",13-HETE,CCCCCC=CC(O)C=CCC=CCC=CCCCC(=O)O,,"Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 3A4",0.74,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",17-HETE,CCCC(O)CC=CCC=CCC=CCC=CCCCC(=O)O,,"Cytochrome P450 1A1, Cytochrome P450 1A2",0.75,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",15-HETE,CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O,,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8",0.62,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",12-HETE,CCCCCC=CCC(O)C=CC=CCC=CCCCC(=O)O,,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C9",0.62,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",9-HETE,CCCCCC=CCC=CCC(O)C=CC=CCCCC(=O)O,,"Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9",0.63,
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",8-HETE,CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)O,,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9",0.62,
Estrone sulfate,CC12CCC3C4=C(C=C(OS(=O)(=O)O)C=C4)CCC3C1CCC2=O,JKKFKPJIXZFSSB-CBZIJGRNSA-N,Estrone,CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CCC2=O,DNXHEGUUPJUMQT-CBZIJGRNSA-N,,0.83,
Estrone sulfate,CC12CCC3C4=C(C=C(OS(=O)(=O)O)C=C4)CCC3C1CCC2=O,JKKFKPJIXZFSSB-CBZIJGRNSA-N,Estriol,CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CC(O)C2O,PROQIPRRNZUXQM-ZXXIGWHRSA-N,,0.65,
Quinestrol,C#CC1(O)CCC2C3CCC4=C(C=CC(OC5CCCC5)=C4)C3CCC21C,"InChI=1S/C25H32O2/c1-3-25(26)15-13-23-22-10-8-17-16-19(27-18-6-4-5-7-18)9-11-20(17)21(22)12-14-24(23,25)2/h1,9,11,16,18,21-23,26H,4-8,10,12-15H2,2H3/t21-,22-,23+,24+,25+/m1/s1",Ethinylestradiol,C#CC1(O)CCC2C3CCC4=C(C=CC(O)=C4)C3CCC21C,BFPYWIDHMRZLRN-SLHNCBLASA-N,,0.87,
Aldosterone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,"InChI=1S/C21H28O5/c1-20-7-6-13(24)8-12(20)2-3-14-15-4-5-16(18(26)10-22)21(15,11-23)9-17(25)19(14)20/h8,11,14-17,19,22,25H,2-7,9-10H2,1H3/t14-,15-,16+,17-,19+,20-,21+/m0/s1",Aldosterone 18-glucuronide,CC12CCC(=O)C=C1CCC1C2C2CC3(C(OC4OC(C(=O)O)C(O)C(O)C4O)O2)C(C(=O)CO)CCC13,OMRIQCUHVVBJKI-ACOLCOCVSA-N,,0.52,
Aldosterone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,"InChI=1S/C21H28O5/c1-20-7-6-13(24)8-12(20)2-3-14-15-4-5-16(18(26)10-22)21(15,11-23)9-17(25)19(14)20/h8,11,14-17,19,22,25H,2-7,9-10H2,1H3/t14-,15-,16+,17-,19+,20-,21+/m0/s1",Tetrahydroaldosterone-3-glucuronide,CC12CCC(OC3OC(C(=O)O)C(O)C(O)C3O)CC1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,CGIURIOFMWUPSV-RUQPETGGSA-N,,0.38,
Licofelone,CC1(C)CC2=C(C3=CC=CC=C3)C(C3=CC=C(Cl)C=C3)=C(CC(=O)O)N2C1,"InChI=1S/C23H22ClNO2/c1-23(2)13-19-22(15-6-4-3-5-7-15)21(16-8-10-17(24)11-9-16)18(12-20(26)27)25(19)14-23/h3-11H,12-14H2,1-2H3,(H,26,27)",Licofelone metabolite M4,CC1(C)CC2=C(C3=CC=C(O)C=C3)C(C3=CC=C(Cl)C=C3)=C(CC(=O)O)N2C1,OCECVTMNVSFNIW-UHFFFAOYSA-N,"Cytochrome P450 2J2, Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6",0.98,
Licofelone,CC1(C)CC2=C(C3=CC=CC=C3)C(C3=CC=C(Cl)C=C3)=C(CC(=O)O)N2C1,"InChI=1S/C23H22ClNO2/c1-23(2)13-19-22(15-6-4-3-5-7-15)21(16-8-10-17(24)11-9-16)18(12-20(26)27)25(19)14-23/h3-11H,12-14H2,1-2H3,(H,26,27)",Licofelone metabolite M2,CC1(C)CC2=C(C3=CC=CC=C3)C(C3=CC(O)=C(Cl)C=C3)=C(CC(=O)O)N2C1,QUCLYFKWRYCDCG-UHFFFAOYSA-N,"Cytochrome P450 2J2, Cytochrome P450 2C9, Cytochrome P450 2C8",0.94,
Tienilic acid,O=C(O)COC1=C(Cl)C(Cl)=C(C(=O)C2=CC=CS2)C=C1,"InChI=1S/C13H8Cl2O4S/c14-11-7(13(18)9-2-1-5-20-9)3-4-8(12(11)15)19-6-10(16)17/h1-5H,6H2,(H,16,17)",Ticrynafen S-oxide,O=C(O)COC1=C(Cl)C(Cl)=C(C(=O)C2=CC=C([O-])S2)C=C1,WBHMKGJXNGKCIY-UHFFFAOYSA-M,"Cytochrome P450 2C8, Cytochrome P450 2C9",0.93,
Tienilic acid,O=C(O)COC1=C(Cl)C(Cl)=C(C(=O)C2=CC=CS2)C=C1,"InChI=1S/C13H8Cl2O4S/c14-11-7(13(18)9-2-1-5-20-9)3-4-8(12(11)15)19-6-10(16)17/h1-5H,6H2,(H,16,17)","Thiophene-4,5-epoxide",CC(C(=O)O)C1=CC=C(C(=O)C2=CC3OC3S2)C=C1,SDGBIPHZPNRUFG-UHFFFAOYSA-N,"Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C18, Cytochrome P450 2C19",0.25,
Cyproterone acetate,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,UWFYSQMTEOIJJG-FDTZYFLXSA-N,15beta-hydroxycyproterone acetate,CC(=O)OC1(C(C)=O)CC(O)C2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,HRANPRDGABOKNQ-RXHWKJIASA-N,,0.91,
Flunarizine,FC1=CC=C(C(C2=CC=C(F)C=C2)N2CCN(CC=CC3=CC=CC=C3)CC2)C=C1,SMANXXCATUTDDT-QPJJXVBHSA-N,Flunarizine metabolite M1,FC1=CC=C(C(C2=CC=C(F)C=C2)N2CCNCC2)C=C1,TTXIFFYPVGWLSE-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 2A6, Cytochrome P450 1A1, Cytochrome P450 1A2",0.79,
Flunarizine,FC1=CC=C(C(C2=CC=C(F)C=C2)N2CCN(CC=CC3=CC=CC=C3)CC2)C=C1,SMANXXCATUTDDT-QPJJXVBHSA-N,Flunarizine metabolite M2,OC1=CC=C(C=CCN2CCN(C(C3=CC=C(F)C=C3)C3=CC=C(F)C=C3)CC2)C=C1,BORXUYRMIOAMIE-OWOJBTEDSA-N,Cytochrome P450 2D6,0.91,
Flunarizine,FC1=CC=C(C(C2=CC=C(F)C=C2)N2CCN(CC=CC3=CC=CC=C3)CC2)C=C1,SMANXXCATUTDDT-QPJJXVBHSA-N,Flunarizine metabolite M3,O=C(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,LSQARZALBDFYQZ-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2A6",0.28,
Tetrabenazine,COC1=C(OC)C=C2C(=C1)CCN1CC(CC(C)C)C(=O)CC21,MKJIEFSOBYUXJB-UHFFFAOYSA-N,b-dihydrotetrabenazine,COC1=C(OC)C=C2C(=C1)CCN1CC(CC(C)C)C(O)CC21,WEQLWGNDNRARGE-UHFFFAOYSA-N,,0.84,
Lorcaserin,CC1CNCCC2=CC=C(Cl)C=C21,XTTZERNUQAFMOF-QMMMGPOBSA-N,Lorcaserin sulfamate,CC1CN(S(=O)(=O)O)CCC2=C1C=C(Cl)C=C2,YZUNJIOOIHWHGQ-UHFFFAOYSA-N,,0.64,
Lorcaserin,CC1CNCCC2=CC=C(Cl)C=C21,XTTZERNUQAFMOF-QMMMGPOBSA-N,N-carbamoyl glucuronide lorcaserin,CC1CN(C(=O)OC2OC(C(=O)O)C(C)C(C)C2C)CCC2=C1C=C(Cl)C=C2,DGFKLWZCLRDMAF-IJQUCLSUSA-N,,0.37,
Rotigotine,CCCN(CCC1=CC=CS1)C1CCC2=C(O)C=CC=C2C1,KFQYTPMOWPVWEJ-INIZCTEOSA-N,N-despropyl-rotigotine,OC1=CC=CC2=C1CCC(NCCC1=CC=CS1)C2,RDMWWGLKUMLLTG-UHFFFAOYSA-N,,0.91,
Rotigotine,CCCN(CCC1=CC=CS1)C1CCC2=C(O)C=CC=C2C1,KFQYTPMOWPVWEJ-INIZCTEOSA-N,N-desthienylethyl-rotigotine,CCCNC1CCC2=C(C=CC=C2O)C1,VCYPZWCFSAHTQT-UHFFFAOYSA-N,,0.77,
Vandetanib,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,UHTHHESEBZOYNR-UHFFFAOYSA-N,N-desmethyl vandetanib,COC1=C(OCC2CCNCC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,HTCPERSEGREUFC-UHFFFAOYSA-N,,0.99,
Apremilast,CCOC1=CC(C(CS(C)(=O)=O)N2C(=O)C3=CC=CC(NC(C)=O)=C3C2=O)=CC=C1OC,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,O-desmethyl Apremilast,CCOC1=C(O)C=CC(C(CS(C)(=O)=O)N2C(=O)C3=C(C2=O)C(N=C(C)O)=CC=C3)=C1,PEUJABWEZWJNBO-MRXNPFEDSA-N,"Cytochrome P450 3A4, Cytochrome P450 2A6, Cytochrome P450 1A2",0.83,
Abiraterone,CC12CCC(O)CC1=CCC1C2CCC2(C)C(C3=CC=CN=C3)=CCC12,GZOSMCIZMLWJML-VJLLXTKPSA-N,N-oxide abiraterone sulfate,CC12CCC(OS(=O)(=O)O)CC1=CCC1C2CCC2(C)C(C3=CC=C[N+]([O-])=C3)=CCC12,AEEMBGRHVQPUBV-VJLLXTKPSA-N,Bile salt sulfotransferase,0.82,
